UDN,ESTADO,CODIGO,Razon_Social,CLIENTE,RFC,FECHA_ALTA,FECHA_BAJA,CONTACTO,VALES,ESTADO_CRED,DIAS_CRED,LIMITE_CRED,OBSERVACIONES,OBSERVACIONES_CRED
UDN_000001,10,CLIENTE_012996,Cliente 012996,Cliente 012996,RFC_000002,03/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_012997,Cliente 012997,Cliente 012997,RFC_000002,03/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_012998,Cliente 012998,Cliente 012998,RFC_000002,03/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_012999,Cliente 012999,Cliente 012999,RFC_000002,03/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013000,Cliente 013000,Cliente 013000,RFC_000002,03/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013001,Cliente 013001,Cliente 013001,RFC_000002,04/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013002,Cliente 013002,Cliente 013002,RFC_000002,04/11/2025,09/05/2026,,,0,0,0,,
UDN_000001,10,CLIENTE_013003,Cliente 013003,Cliente 013003,RFC_000002,04/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013004,Cliente 013004,Cliente 013004,RFC_000002,05/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013005,Cliente 013005,Cliente 013005,RFC_000002,05/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013006,Cliente 013006,Cliente 013006,RFC_000002,05/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013007,Cliente 013007,Cliente 013007,RFC_000002,06/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013008,Cliente 013008,Cliente 013008,RFC_000002,06/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013009,Cliente 013009,Cliente 013009,RFC_000002,06/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013010,Cliente 013010,Cliente 013010,RFC_000002,06/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013011,Cliente 013011,Cliente 013011,RFC_000002,06/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013012,Cliente 013012,Cliente 013012,RFC_000002,08/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013013,Cliente 013013,Cliente 013013,RFC_000002,08/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013014,Cliente 013014,Cliente 013014,RFC_000002,08/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013015,Cliente 013015,Cliente 013015,RFC_000002,08/11/2025,,,,1,90,1000000,,
UDN_000001,10,CLIENTE_013016,Cliente 013016,Cliente 013016,RFC_000002,08/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013017,Cliente 013017,Cliente 013017,RFC_000002,08/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013018,Cliente 013018,Cliente 013018,RFC_000002,08/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013019,Cliente 013019,Cliente 013019,RFC_000002,08/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013020,Cliente 013020,Cliente 013020,RFC_000002,08/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013021,Cliente 013021,Cliente 013021,RFC_000002,08/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013022,Cliente 013022,Cliente 013022,RFC_000002,08/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013023,Cliente 013023,Cliente 013023,RFC_000002,08/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013024,Cliente 013024,Cliente 013024,RFC_000002,08/11/2025,,,,1,90,1000000,,
UDN_000001,10,CLIENTE_013025,Cliente 013025,Cliente 013025,RFC_000002,08/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013026,Cliente 013026,Cliente 013026,RFC_000002,08/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013027,Cliente 013027,Cliente 013027,RFC_000002,08/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013028,Cliente 013028,Cliente 013028,RFC_000002,08/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013029,Cliente 013029,Cliente 013029,RFC_000002,08/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013030,Cliente 013030,Cliente 013030,RFC_000002,08/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013031,Cliente 013031,Cliente 013031,RFC_000002,08/11/2025,,,,1,90,1000000,,
UDN_000001,10,CLIENTE_013032,Cliente 013032,Cliente 013032,RFC_000002,08/11/2025,,,,1,90,1000000,,
UDN_000001,10,CLIENTE_013033,Cliente 013033,Cliente 013033,RFC_000002,08/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013034,Cliente 013034,Cliente 013034,RFC_000002,08/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013035,Cliente 013035,Cliente 013035,RFC_000002,08/11/2025,,,,1,90,1000000,,
UDN_000001,10,CLIENTE_013036,Cliente 013036,Cliente 013036,RFC_000002,08/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013037,Cliente 013037,Cliente 013037,RFC_000002,08/11/2025,,,,1,90,1000000,,
UDN_000001,10,CLIENTE_013038,Cliente 013038,Cliente 013038,RFC_000002,09/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013039,Cliente 013039,Cliente 013039,RFC_000002,09/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013040,Cliente 013040,Cliente 013040,RFC_000002,09/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013041,Cliente 013041,Cliente 013041,RFC_000002,09/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013042,Cliente 013042,Cliente 013042,RFC_000002,09/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013043,Cliente 013043,Cliente 013043,RFC_000002,09/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013044,Cliente 013044,Cliente 013044,RFC_000002,09/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013045,Cliente 013045,Cliente 013045,RFC_000002,09/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013046,Cliente 013046,,RFC_000002,10/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013047,Cliente 013047,Cliente 013047,RFC_000002,10/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013048,Cliente 013048,Cliente 013048,RFC_000002,10/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013049,Cliente 013049,Cliente 013049,RFC_000002,10/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013050,Cliente 013050,Cliente 013050,RFC_000002,10/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013051,Cliente 013051,Cliente 013051,RFC_000002,11/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013052,Cliente 013052,Cliente 013052,RFC_000002,11/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013053,Cliente 013053,Cliente 013053,RFC_000002,11/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013054,Cliente 013054,Cliente 013054,RFC_000002,11/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013055,Cliente 013055,Cliente 013055,RFC_000002,11/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013056,Cliente 013056,Cliente 013056,RFC_000002,11/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013057,Cliente 013057,Cliente 013057,RFC_000002,11/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013058,Cliente 013058,Cliente 013058,RFC_000002,11/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013059,Cliente 013059,Cliente 013059,RFC_000002,11/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013060,Cliente 013060,Cliente 013060,RFC_000002,12/11/2025,,,,1,90,1000000,,Dato anonimizado
UDN_000001,10,CLIENTE_013061,Cliente 013061,Cliente 013061,RFC_000002,12/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013062,Cliente 013062,Cliente 013062,RFC_000002,12/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013063,Cliente 013063,Cliente 013063,RFC_000002,12/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013064,Cliente 013064,Cliente 013064,RFC_000002,12/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013065,Cliente 013065,Cliente 013065,RFC_000002,12/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013066,Cliente 013066,Cliente 013066,RFC_000002,12/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013067,Cliente 013067,Cliente 013067,RFC_000002,12/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013068,Cliente 013068,Cliente 013068,RFC_000002,13/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013069,Cliente 013069,Cliente 013069,RFC_000002,13/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013070,Cliente 013070,Cliente 013070,RFC_000002,13/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013071,Cliente 013071,Cliente 013071,RFC_000002,15/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013072,Cliente 013072,Cliente 013072,RFC_000002,15/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013073,Cliente 013073,Cliente 013073,RFC_000002,15/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013074,Cliente 013074,Cliente 013074,RFC_000002,15/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013075,Cliente 013075,Cliente 013075,RFC_000002,15/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013076,Cliente 013076,Cliente 013076,RFC_000002,15/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013077,Cliente 013077,Cliente 013077,RFC_000002,16/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013078,Cliente 013078,Cliente 013078,RFC_000002,16/11/2025,,,,1,90,1000000,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013079,Cliente 013079,Cliente 013079,RFC_000002,16/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013080,Cliente 013080,Cliente 013080,RFC_000002,16/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013081,Cliente 013081,Cliente 013081,RFC_000002,16/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013082,Cliente 013082,Cliente 013082,RFC_000002,16/11/2025,,,0,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013083,Cliente 013083,Cliente 013083,RFC_000002,16/11/2025,,,,1,90,1000000,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013084,Cliente 013084,Cliente 013084,RFC_000002,17/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013085,Cliente 013085,Cliente 013085,RFC_000002,17/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013086,Cliente 013086,Cliente 013086,RFC_000002,17/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013087,Cliente 013087,Cliente 013087,RFC_000002,17/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013088,Cliente 013088,Cliente 013088,RFC_000002,17/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013089,Cliente 013089,Cliente 013089,RFC_000002,17/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013090,Cliente 013090,Cliente 013090,RFC_000002,17/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013091,Cliente 013091,Cliente 013091,RFC_000002,17/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013092,Cliente 013092,Cliente 013092,RFC_000002,17/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013093,Cliente 013093,Cliente 013093,RFC_000002,18/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013094,Cliente 013094,Cliente 013094,RFC_000002,18/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013095,Cliente 013095,Cliente 013095,RFC_000002,18/11/2025,,,,1,90,1000000,,
UDN_000001,10,CLIENTE_013096,Cliente 013096,Cliente 013096,RFC_000002,18/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013097,Cliente 013097,Cliente 013097,RFC_000002,18/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013098,Cliente 013098,Cliente 013098,RFC_000002,18/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013099,Cliente 013099,Cliente 013099,RFC_000002,18/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013100,Cliente 013100,Cliente 013100,RFC_000002,19/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013101,Cliente 013101,Cliente 013101,RFC_000002,19/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013102,Cliente 013102,Cliente 013102,RFC_000002,19/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013103,Cliente 013103,Cliente 013103,RFC_000002,19/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013104,Cliente 013104,Cliente 013104,RFC_000002,19/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013105,Cliente 013105,Cliente 013105,RFC_000002,19/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013106,Cliente 013106,Cliente 013106,RFC_000002,19/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013107,Cliente 013107,Cliente 013107,RFC_000002,19/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013108,Cliente 013108,Cliente 013108,RFC_000002,19/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013109,Cliente 013109,Cliente 013109,RFC_000002,19/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013110,Cliente 013110,Cliente 013110,RFC_000002,19/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013111,Cliente 013111,Cliente 013111,RFC_000002,20/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013112,Cliente 013112,Cliente 013112,RFC_000002,20/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013113,Cliente 013113,Cliente 013113,RFC_000002,20/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013114,Cliente 013114,Cliente 013114,RFC_000002,20/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013115,Cliente 013115,Cliente 013115,RFC_000002,20/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013116,Cliente 013116,Cliente 013116,RFC_000002,20/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013117,Cliente 013117,Cliente 013117,RFC_000002,20/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013118,Cliente 013118,Cliente 013118,RFC_000002,20/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013119,Cliente 013119,Cliente 013119,RFC_000002,20/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013120,Cliente 013120,Cliente 013120,RFC_000002,20/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013121,Cliente 013121,Cliente 013121,RFC_000002,20/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013122,Cliente 013122,Cliente 013122,RFC_000002,20/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013123,Cliente 013123,Cliente 013123,RFC_000002,20/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013124,Cliente 013124,Cliente 013124,RFC_000002,20/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013125,Cliente 013125,Cliente 013125,RFC_000002,20/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013126,Cliente 013126,Cliente 013126,RFC_000002,20/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013127,Cliente 013127,Cliente 013127,RFC_000002,20/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013128,Cliente 013128,Cliente 013128,RFC_000002,20/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013129,Cliente 013129,Cliente 013129,RFC_000002,20/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013130,Cliente 013130,Cliente 013130,RFC_000002,20/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013131,Cliente 013131,Cliente 013131,RFC_000002,20/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013132,Cliente 013132,Cliente 013132,RFC_000002,20/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013133,Cliente 013133,Cliente 013133,RFC_000002,20/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013134,Cliente 013134,Cliente 013134,RFC_000002,20/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013135,Cliente 013135,Cliente 013135,RFC_000002,20/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013136,Cliente 013136,Cliente 013136,RFC_000002,20/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013137,Cliente 013137,Cliente 013137,RFC_000002,22/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013138,Cliente 013138,Cliente 013138,RFC_000002,22/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013139,Cliente 013139,Cliente 013139,RFC_000002,22/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013140,Cliente 013140,Cliente 013140,RFC_000002,22/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013141,Cliente 013141,Cliente 013141,RFC_000002,22/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013142,Cliente 013142,Cliente 013142,RFC_000002,22/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013143,Cliente 013143,Cliente 013143,RFC_000002,22/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013144,Cliente 013144,Cliente 013144,RFC_000002,23/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013145,Cliente 013145,Cliente 013145,RFC_000002,24/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013146,Cliente 013146,Cliente 013146,RFC_000002,24/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013147,Cliente 013147,Cliente 013147,RFC_000002,24/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013148,Cliente 013148,Cliente 013148,RFC_000002,24/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013149,Cliente 013149,Cliente 013149,RFC_000002,24/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013150,Cliente 013150,Cliente 013150,RFC_000002,24/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013151,Cliente 013151,Cliente 013151,RFC_000002,24/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013152,Cliente 013152,Cliente 013152,RFC_000002,25/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013153,Cliente 013153,Cliente 013153,RFC_000002,25/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013154,Cliente 013154,Cliente 013154,RFC_000002,25/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013155,Cliente 013155,Cliente 013155,RFC_000002,25/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013156,Cliente 013156,Cliente 013156,RFC_000002,25/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013157,Cliente 013157,Cliente 013157,RFC_000002,27/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013158,Cliente 013158,Cliente 013158,RFC_000002,27/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013159,Cliente 013159,Cliente 013159,RFC_000002,27/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013160,Cliente 013160,Cliente 013160,RFC_000002,27/11/2025,,,0,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013161,Cliente 013161,Cliente 013161,RFC_000002,27/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013162,Cliente 013162,Cliente 013162,RFC_000002,27/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013163,Cliente 013163,Cliente 013163,RFC_000002,27/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013164,Cliente 013164,Cliente 013164,RFC_000002,29/11/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013165,Cliente 013165,Cliente 013165,RFC_000002,29/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013166,Cliente 013166,Cliente 013166,RFC_000002,29/11/2025,,,,0,0,0,Dato anonimizado,Dato anonimizado
UDN_000001,10,CLIENTE_013167,Cliente 013167,Cliente 013167,RFC_000002,30/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013168,Cliente 013168,Cliente 013168,RFC_000002,30/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013169,Cliente 013169,Cliente 013169,RFC_000002,30/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013170,Cliente 013170,Cliente 013170,RFC_000002,30/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013171,Cliente 013171,Cliente 013171,RFC_000002,30/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013172,Cliente 013172,Cliente 013172,RFC_000002,30/11/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013173,Cliente 013173,Cliente 013173,RFC_000002,01/12/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013174,Cliente 013174,Cliente 013174,RFC_000002,01/12/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013175,Cliente 013175,Cliente 013175,RFC_000002,01/12/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013176,Cliente 013176,Cliente 013176,RFC_000002,02/12/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013177,Cliente 013177,Cliente 013177,RFC_000002,02/12/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013178,Cliente 013178,Cliente 013178,RFC_000002,02/12/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013179,Cliente 013179,Cliente 013179,RFC_000002,02/12/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013180,Cliente 013180,Cliente 013180,RFC_000001,02/12/2025,,CONTACTO_000001,,0,0,0,,
UDN_000001,10,CLIENTE_013181,Cliente 013181,Cliente 013181,RFC_000001,02/12/2025,,CONTACTO_000001,,0,0,0,,
UDN_000001,10,CLIENTE_013182,Cliente 013182,Cliente 013182,RFC_000002,02/12/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013183,Cliente 013183,Cliente 013183,RFC_000002,02/12/2025,,CONTACTO_000001,,0,0,0,,
UDN_000001,10,CLIENTE_013184,Cliente 013184,Cliente 013184,RFC_000001,02/12/2025,,CONTACTO_000001,,0,0,0,,
UDN_000001,10,CLIENTE_013185,Cliente 013185,Cliente 013185,RFC_000001,02/12/2025,,CONTACTO_000001,,0,0,0,,
UDN_000001,10,CLIENTE_013186,Cliente 013186,Cliente 013186,RFC_000001,02/12/2025,,CONTACTO_000001,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013187,Cliente 013187,Cliente 013187,RFC_000002,02/12/2025,,CONTACTO_000001,,0,0,0,,
UDN_000001,10,CLIENTE_013188,Cliente 013188,Cliente 013188,RFC_000001,02/12/2025,,CONTACTO_000001,,0,0,0,,
UDN_000001,10,CLIENTE_013189,Cliente 013189,Cliente 013189,RFC_000002,02/12/2025,,CONTACTO_000001,,0,0,0,,
UDN_000001,10,CLIENTE_013190,Cliente 013190,Cliente 013190,RFC_000001,02/12/2025,,CONTACTO_000001,,0,0,0,,
UDN_000001,10,CLIENTE_013191,Cliente 013191,Cliente 013191,RFC_000002,02/12/2025,,CONTACTO_000001,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013192,Cliente 013192,Cliente 013192,RFC_000002,02/12/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013193,Cliente 013193,Cliente 013193,RFC_000001,02/12/2025,,CONTACTO_000001,,0,0,0,,
UDN_000001,10,CLIENTE_013194,Cliente 013194,Cliente 013194,RFC_000002,02/12/2025,,CONTACTO_000001,,0,0,0,,
UDN_000001,10,CLIENTE_013195,Cliente 013195,Cliente 013195,RFC_000001,02/12/2025,,CONTACTO_000001,,0,0,0,,
UDN_000001,10,CLIENTE_013196,Cliente 013196,Cliente 013196,RFC_000001,02/12/2025,,CONTACTO_000001,,0,0,0,,
UDN_000001,10,CLIENTE_013197,Cliente 013197,Cliente 013197,RFC_000001,02/12/2025,,CONTACTO_000001,,0,0,0,,
UDN_000001,10,CLIENTE_013198,Cliente 013198,Cliente 013198,RFC_000001,02/12/2025,,CONTACTO_000001,,0,0,0,,
UDN_000001,10,CLIENTE_013199,Cliente 013199,Cliente 013199,RFC_000002,02/12/2025,,CONTACTO_000001,,0,0,0,,
UDN_000001,10,CLIENTE_013200,Cliente 013200,Cliente 013200,RFC_000002,02/12/2025,,CONTACTO_000001,,0,0,0,,
UDN_000001,10,CLIENTE_013201,Cliente 013201,Cliente 013201,RFC_000002,03/12/2025,,,,0,0,0,,
UDN_000001,10,CLIENTE_013202,Cliente 013202,Cliente 013202,RFC_000002,03/12/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013203,Cliente 013203,Cliente 013203,RFC_000002,03/12/2025,,,,0,0,0,,Dato anonimizado
UDN_000001,10,CLIENTE_013204,Cliente 013204,Cliente 013204,RFC_000002,03/12/2025,,,,0,0,0,,
