SYSUDN_CODIGO_K,LIQUID_REFERENCIA,CTECLI_CODIGO_K,CFGEPL_CODIGO_K,CFGEPL_NOMBRE,CFGECO_CODIGO_K,CFGECO_DESCRIPCION,LIQUID_AYUDANTE1,LIQUID_AYUDANTE2,LIQUID_FECHAENT,VTARUT_CODIGO_K,VTARUT_DESCRIPCION,PRODUC_CODIGO_K,PRODUC_DESCRIPCION,PROPRE_CODIGO_K,FACDOC_FECHA,TPO_VTA,PIEZAS,COSTO,IMPORTE,LIQUIDACION,VENTA
UDN_000008,REF_000146,CLIENTE_004028,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000082,PRODUCTO_000085,PROD_000015,11/02/2027,CONTADO,2,36,72,72,13491
UDN_000008,REF_000146,CLIENTE_004028,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000101,PRODUCTO_000100,PROD_000015,11/02/2027,CONTADO,2,36,72,72,13491
UDN_000008,REF_000146,CLIENTE_004028,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000098,PRODUCTO_000098,PROD_000029,11/02/2027,CONTADO,1,23,23,23,13491
UDN_000008,REF_000146,CLIENTE_004028,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000129,PRODUCTO_000005,PROD_000007,11/02/2027,CONTADO,1,20,20,20,13491
UDN_000008,REF_000146,CLIENTE_004028,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000112,PRODUCTO_000109,PROD_000007,11/02/2027,CONTADO,10,18,180,180,13491
UDN_000008,REF_000146,CLIENTE_004028,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000163,PRODUCTO_000011,PROD_000007,11/02/2027,CONTADO,2,20,40,40,13491
UDN_000008,REF_000146,CLIENTE_004028,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000130,PRODUCTO_000030,PROD_000007,11/02/2027,CONTADO,2,20,40,40,13491
UDN_000008,REF_000146,CLIENTE_004028,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000137,PRODUCTO_000062,PROD_000007,11/02/2027,CONTADO,1,16,16,16,13491
UDN_000008,REF_000146,CLIENTE_004028,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000096,PRODUCTO_000023,PROD_000007,11/02/2027,CONTADO,2,16,32,32,13491
UDN_000008,REF_000146,CLIENTE_004028,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000097,PRODUCTO_000024,PROD_000007,11/02/2027,CONTADO,2,16,32,32,13491
UDN_000008,REF_000146,CLIENTE_004035,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000093,PRODUCTO_000095,PROD_000007,11/02/2027,CONTADO,8,15,120,120,13491
UDN_000008,REF_000146,CLIENTE_004035,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000086,PRODUCTO_000089,PROD_000087,11/02/2027,CONTADO,4,29,116,116,13491
UDN_000008,REF_000146,CLIENTE_004035,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000123,PRODUCTO_000066,PROD_000007,11/02/2027,CONTADO,1,16,16,16,13491
UDN_000008,REF_000146,CLIENTE_004035,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000138,PRODUCTO_000127,PROD_000007,11/02/2027,CONTADO,1,30,30,30,13491
UDN_000008,REF_000146,CLIENTE_004035,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000120,PRODUCTO_000115,PROD_000007,11/02/2027,CONTADO,1,10,10,10,13491
UDN_000008,REF_000146,CLIENTE_004035,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000080,PRODUCTO_000084,PROD_000078,11/02/2027,CONTADO,2,4,8,8,13491
UDN_000008,REF_000146,CLIENTE_004035,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000134,PRODUCTO_000126,PROD_000029,11/02/2027,CONTADO,1,23,23,23,13491
UDN_000008,REF_000146,CLIENTE_004035,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000082,PRODUCTO_000085,PROD_000015,11/02/2027,CONTADO,1,36,36,36,13491
UDN_000008,REF_000146,CLIENTE_004035,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000098,PRODUCTO_000098,PROD_000029,11/02/2027,CONTADO,1,23,23,23,13491
UDN_000008,REF_000146,CLIENTE_004035,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000112,PRODUCTO_000109,PROD_000007,11/02/2027,CONTADO,14,18,252,252,13491
UDN_000008,REF_000146,CLIENTE_004035,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000135,PRODUCTO_000058,PROD_000007,11/02/2027,CONTADO,1,16,16,16,13491
UDN_000008,REF_000146,CLIENTE_004035,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000136,PRODUCTO_000067,PROD_000007,11/02/2027,CONTADO,1,16,16,16,13491
UDN_000008,REF_000146,CLIENTE_004035,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000137,PRODUCTO_000062,PROD_000007,11/02/2027,CONTADO,1,16,16,16,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000093,PRODUCTO_000095,PROD_000007,11/02/2027,CONTADO,20,15,300,300,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000144,PRODUCTO_000132,PROD_000007,11/02/2027,CONTADO,2,13,26,26,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000138,PRODUCTO_000127,PROD_000007,11/02/2027,CONTADO,4,30,120,120,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000120,PRODUCTO_000115,PROD_000007,11/02/2027,CONTADO,3,10,30,30,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000151,PRODUCTO_000138,PROD_000078,11/02/2027,CONTADO,5,3,15,15,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000080,PRODUCTO_000084,PROD_000078,11/02/2027,CONTADO,13,4,52,52,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000081,PRODUCTO_000021,PROD_000029,11/02/2027,CONTADO,1,23,23,23,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000157,PRODUCTO_000142,PROD_000029,11/02/2027,CONTADO,2,23,46,46,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000158,PRODUCTO_000143,PROD_000029,11/02/2027,CONTADO,1,23,23,23,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000114,PRODUCTO_000064,PROD_000029,11/02/2027,CONTADO,3,23,69,69,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000134,PRODUCTO_000126,PROD_000029,11/02/2027,CONTADO,3,23,69,69,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000100,PRODUCTO_000099,PROD_000015,11/02/2027,CONTADO,2,36,72,72,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000142,PRODUCTO_000131,PROD_000015,11/02/2027,CONTADO,2,36,72,72,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000082,PRODUCTO_000085,PROD_000015,11/02/2027,CONTADO,1,36,36,36,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000101,PRODUCTO_000100,PROD_000015,11/02/2027,CONTADO,1,36,36,36,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000083,PRODUCTO_000086,PROD_000015,11/02/2027,CONTADO,1,36,36,36,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000098,PRODUCTO_000098,PROD_000029,11/02/2027,CONTADO,1,23,23,23,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000129,PRODUCTO_000005,PROD_000007,11/02/2027,CONTADO,3,20,60,60,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000155,PRODUCTO_000006,PROD_000007,11/02/2027,CONTADO,3,20,60,60,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000112,PRODUCTO_000109,PROD_000007,11/02/2027,CONTADO,6,18,108,108,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000130,PRODUCTO_000030,PROD_000007,11/02/2027,CONTADO,1,20,20,20,13491
UDN_000008,REF_000146,CLIENTE_004029,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000097,PRODUCTO_000024,PROD_000007,11/02/2027,CONTADO,1,16,16,16,13491
UDN_000008,REF_000146,CLIENTE_004036,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000093,PRODUCTO_000095,PROD_000007,11/02/2027,CONTADO,4,15,60,60,13491
UDN_000008,REF_000146,CLIENTE_004036,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000094,PRODUCTO_000096,PROD_000024,11/02/2027,CONTADO,2,11,22,22,13491
UDN_000008,REF_000146,CLIENTE_004036,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000113,PRODUCTO_000110,PROD_000007,11/02/2027,CONTADO,2,8,16,16,13491
UDN_000008,REF_000146,CLIENTE_004036,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000131,PRODUCTO_000123,PROD_000007,11/02/2027,CONTADO,1,7.5,7.5,7.5,13491
UDN_000008,REF_000146,CLIENTE_004036,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000138,PRODUCTO_000127,PROD_000007,11/02/2027,CONTADO,2,30,60,60,13491
UDN_000008,REF_000146,CLIENTE_004036,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000151,PRODUCTO_000138,PROD_000078,11/02/2027,CONTADO,2,3,6,6,13491
UDN_000008,REF_000146,CLIENTE_004036,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000080,PRODUCTO_000084,PROD_000078,11/02/2027,CONTADO,2,4,8,8,13491
UDN_000008,REF_000146,CLIENTE_004036,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000081,PRODUCTO_000021,PROD_000029,11/02/2027,CONTADO,1,23,23,23,13491
UDN_000008,REF_000146,CLIENTE_004036,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000114,PRODUCTO_000064,PROD_000029,11/02/2027,CONTADO,1,23,23,23,13491
UDN_000008,REF_000146,CLIENTE_004036,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000129,PRODUCTO_000005,PROD_000007,11/02/2027,CONTADO,1,20,20,20,13491
UDN_000008,REF_000146,CLIENTE_004036,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000155,PRODUCTO_000006,PROD_000007,11/02/2027,CONTADO,2,20,40,40,13491
UDN_000008,REF_000146,CLIENTE_004036,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000112,PRODUCTO_000109,PROD_000007,11/02/2027,CONTADO,16,18,288,288,13491
UDN_000008,REF_000146,CLIENTE_004036,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000136,PRODUCTO_000067,PROD_000007,11/02/2027,CONTADO,2,16,32,32,13491
UDN_000008,REF_000146,CLIENTE_004036,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000096,PRODUCTO_000023,PROD_000007,11/02/2027,CONTADO,1,16,16,16,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000093,PRODUCTO_000095,PROD_000007,11/02/2027,CONTADO,7,15,105,105,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000113,PRODUCTO_000110,PROD_000007,11/02/2027,CONTADO,1,8,8,8,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000089,PRODUCTO_000091,PROD_000078,11/02/2027,CONTADO,1,10,10,10,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000090,PRODUCTO_000092,PROD_000078,11/02/2027,CONTADO,2,10,20,20,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000132,PRODUCTO_000124,PROD_000078,11/02/2027,CONTADO,2,10,20,20,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000092,PRODUCTO_000094,PROD_000078,11/02/2027,CONTADO,1,10,10,10,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000138,PRODUCTO_000127,PROD_000007,11/02/2027,CONTADO,4,30,120,120,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000151,PRODUCTO_000138,PROD_000078,11/02/2027,CONTADO,8,3,24,24,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000080,PRODUCTO_000084,PROD_000078,11/02/2027,CONTADO,4,4,16,16,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000157,PRODUCTO_000142,PROD_000029,11/02/2027,CONTADO,1,23,23,23,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000158,PRODUCTO_000143,PROD_000029,11/02/2027,CONTADO,1,23,23,23,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000114,PRODUCTO_000064,PROD_000029,11/02/2027,CONTADO,2,23,46,46,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000082,PRODUCTO_000085,PROD_000015,11/02/2027,CONTADO,2,36,72,72,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000101,PRODUCTO_000100,PROD_000015,11/02/2027,CONTADO,2,36,72,72,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000083,PRODUCTO_000086,PROD_000015,11/02/2027,CONTADO,2,36,72,72,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000129,PRODUCTO_000005,PROD_000007,11/02/2027,CONTADO,3,20,60,60,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000155,PRODUCTO_000006,PROD_000007,11/02/2027,CONTADO,3,20,60,60,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000112,PRODUCTO_000109,PROD_000007,11/02/2027,CONTADO,4,18,72,72,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000152,PRODUCTO_000034,PROD_000007,11/02/2027,CONTADO,1,20,20,20,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000096,PRODUCTO_000023,PROD_000007,11/02/2027,CONTADO,2,16,32,32,13491
UDN_000008,REF_000146,CLIENTE_004037,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000097,PRODUCTO_000024,PROD_000007,11/02/2027,CONTADO,2,16,32,32,13491
UDN_000008,REF_000146,CLIENTE_004038,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000093,PRODUCTO_000095,PROD_000007,11/02/2027,CONTADO,7,15,105,105,13491
UDN_000008,REF_000146,CLIENTE_004038,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000094,PRODUCTO_000096,PROD_000024,11/02/2027,CONTADO,1,11,11,11,13491
UDN_000008,REF_000146,CLIENTE_004038,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000113,PRODUCTO_000110,PROD_000007,11/02/2027,CONTADO,2,8,16,16,13491
UDN_000008,REF_000146,CLIENTE_004038,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000086,PRODUCTO_000089,PROD_000087,11/02/2027,CONTADO,2,29,58,58,13491
UDN_000008,REF_000146,CLIENTE_004038,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000120,PRODUCTO_000115,PROD_000007,11/02/2027,CONTADO,1,10,10,10,13491
UDN_000008,REF_000146,CLIENTE_004038,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000081,PRODUCTO_000021,PROD_000029,11/02/2027,CONTADO,1,23,23,23,13491
UDN_000008,REF_000146,CLIENTE_004038,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000114,PRODUCTO_000064,PROD_000029,11/02/2027,CONTADO,1,23,23,23,13491
UDN_000008,REF_000146,CLIENTE_004038,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000129,PRODUCTO_000005,PROD_000007,11/02/2027,CONTADO,2,20,40,40,13491
UDN_000008,REF_000146,CLIENTE_004038,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000112,PRODUCTO_000109,PROD_000007,11/02/2027,CONTADO,4,18,72,72,13491
UDN_000008,REF_000146,CLIENTE_004038,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000111,PRODUCTO_000038,PROD_000007,11/02/2027,CONTADO,1,20,20,20,13491
UDN_000008,REF_000146,CLIENTE_004047,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000093,PRODUCTO_000095,PROD_000007,11/02/2027,CONTADO,6,15,90,90,13491
UDN_000008,REF_000146,CLIENTE_004047,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000138,PRODUCTO_000127,PROD_000007,11/02/2027,CONTADO,4,30,120,120,13491
UDN_000008,REF_000146,CLIENTE_004047,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000112,PRODUCTO_000109,PROD_000007,11/02/2027,CONTADO,15,18,270,270,13491
UDN_000008,REF_000146,CLIENTE_004047,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000163,PRODUCTO_000011,PROD_000007,11/02/2027,CONTADO,2,20,40,40,13491
UDN_000008,REF_000146,CLIENTE_004047,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000130,PRODUCTO_000030,PROD_000007,11/02/2027,CONTADO,1,20,20,20,13491
UDN_000008,REF_000146,CLIENTE_004047,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000152,PRODUCTO_000034,PROD_000007,11/02/2027,CONTADO,1,20,20,20,13491
UDN_000008,REF_000146,CLIENTE_004044,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000093,PRODUCTO_000095,PROD_000007,11/02/2027,CONTADO,25,15,375,375,13491
UDN_000008,REF_000146,CLIENTE_004044,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000094,PRODUCTO_000096,PROD_000024,11/02/2027,CONTADO,7,11,77,77,13491
UDN_000008,REF_000146,CLIENTE_004044,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000113,PRODUCTO_000110,PROD_000007,11/02/2027,CONTADO,3,8,24,24,13491
UDN_000008,REF_000146,CLIENTE_004044,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000086,PRODUCTO_000089,PROD_000087,11/02/2027,CONTADO,1,29,29,29,13491
UDN_000008,REF_000146,CLIENTE_004044,VEN_000048,VENDEDOR_000048,RUTA_000099,Ruta anonimizada,,,11/02/2027,RUTA_000098,Ruta anonimizada,PROD_000123,PRODUCTO_000066,PROD_000007,11/02/2027,CONTADO,1,16,16,16,13491
